,id,tweet,label,text
6199,4198,If you MUST gather to worship in the MOSQUE today take PREVENTIVE MEASURES to PROTECT yourself &amp; loved ones. Remember you can come in contact with infected people with no symptoms in the mosque. Wear a face mask &amp; don't share personal items. #TakeResponsibility https://t.co/7gRGICi5kC,0,If you MUST gather to worship in the MOSQUE today take PREVENTIVE MEASURES to PROTECT yourself &amp; loved ones. Remember you can come in contact with infected people with no symptoms in the mosque. Wear a face mask &amp; don't share personal items. #TakeResponsibility https://t.co/7gRGICi5kC
3996,2,States reported 1121 deaths a small rise from last Tuesday. Southern states reported 640 of those deaths. https://t.co/YASGRTT4ux,0,States reported 1121 deaths a small rise from last Tuesday. Southern states reported 640 of those deaths. https://t.co/YASGRTT4ux
194,3381,As at 09:30 pm 6th April there are 238 confirmed cases 35 discharged 5 deaths For a breakdown of cases by state- https://t.co/zQrpNeOfet Lagos- 120 FCT- 48 Osun- 20 Oyo- 9 Edo- 11 Bauchi- 6 Akwa Ibom- 5 Kaduna- 5 Ogun- 4 Enugu- 2 Ekiti- 2 Rivers-2 Benue- 1 Ondo- 1 Kwara- 2,0,As at 09:30 pm 6th April there are 238 confirmed cases 35 discharged 5 deaths For a breakdown of cases by state- https://t.co/zQrpNeOfet Lagos- 120 FCT- 48 Osun- 20 Oyo- 9 Edo- 11 Bauchi- 6 Akwa Ibom- 5 Kaduna- 5 Ogun- 4 Enugu- 2 Ekiti- 2 Rivers-2 Benue- 1 Ondo- 1 Kwara- 2
643,220,Since August 11 our contact tracing team has identified 4014 close contacts of cases of which 4006 have been contacted and are self-isolating or have completed self-isolation. We are in the process of contacting the rest.,0,Since August 11 our contact tracing team has identified 4014 close contacts of cases of which 4006 have been contacted and are self-isolating or have completed self-isolation. We are in the process of contacting the rest.
3285,5566,"A video showing where ""the coronavirus began"" was made in Wuhan.",1,"A video showing where ""the coronavirus began"" was made in Wuhan."
3116,1940,Hallmark Channel Causes Weight Gain in Women https://t.co/Vb8I70NaFM #coronavirus #obesewomen #hallmark,1,Hallmark Channel Causes Weight Gain in Women https://t.co/Vb8I70NaFM #coronavirus #obesewomen #hallmark
3575,2966,Holding breath for 10 seconds acts as test for Covid-19,1,Holding breath for 10 seconds acts as test for Covid-19
7838,1087,COVID-19 is a thrombosis caused by bacteria. The cure was found in Italy.,1,COVID-19 is a thrombosis caused by bacteria. The cure was found in Italy.
4320,6375,The vaccine for coronavirus is ready. US President Donald Trump has announced that Roche Medical Company will launch it.,1,The vaccine for coronavirus is ready. US President Donald Trump has announced that Roche Medical Company will launch it.
8552,2126,Auckland is to remain at alert level 2 with restrictions on gatherings (Level 2.5) until at least 14 September. Social gatherings in Auckland are limited to no more than 10 people with 50 allowed for authorised funerals and tangihanga. The rest of the country is at level 2.,0,Auckland is to remain at alert level 2 with restrictions on gatherings (Level 2.5) until at least 14 September. Social gatherings in Auckland are limited to no more than 10 people with 50 allowed for authorised funerals and tangihanga. The rest of the country is at level 2.
2207,4385,Sao Paulo governor's decree artificially raises the number of COVID-19 deaths.,1,Sao Paulo governor's decree artificially raises the number of COVID-19 deaths.
4552,1176,Florida has shut down many testing sites due to the storm but here’s a post to help break down the differences between the Florida outbreak and what we saw in New York back in the spring. https://t.co/VTw86CFW8X,0,Florida has shut down many testing sites due to the storm but here’s a post to help break down the differences between the Florida outbreak and what we saw in New York back in the spring. https://t.co/VTw86CFW8X
6638,4185,New local restrictions have been announced for northeast England - including a 10pm curfew for bars and pubs and a ban on people mixing with others outside their household. Get more on this story here: https://t.co/TB5SmCZgXO https://t.co/lpA46NYR0Q,0,New local restrictions have been announced for northeast England - including a 10pm curfew for bars and pubs and a ban on people mixing with others outside their household. Get more on this story here: https://t.co/TB5SmCZgXO https://t.co/lpA46NYR0Q
3718,4782,Also important: this is not a grade for the *testing effort itself* — but rather for the comprehensiveness and regularity of their reporting. The former is obviously more important but the latter has major impacts on public understanding of what's happening. -@alexismadrigal,0,Also important: this is not a grade for the *testing effort itself* — but rather for the comprehensiveness and regularity of their reporting. The former is obviously more important but the latter has major impacts on public understanding of what's happening. -@alexismadrigal
972,989,An image has been shared thousands of times in multiple posts on Twitter and Facebook which claim it shows overgrown shrubs at a theme park in Malaysia during a coronavirus lockdown.,1,An image has been shared thousands of times in multiple posts on Twitter and Facebook which claim it shows overgrown shrubs at a theme park in Malaysia during a coronavirus lockdown.
6658,3367,After husband tested positive for coronavirus wife fled from Bangalore to Agra in India.,1,After husband tested positive for coronavirus wife fled from Bangalore to Agra in India.
719,2987,"1. 2Brilliant business model
More than masks, steam inhalation 2-3 times a day is the surest way of defeating #Corona .
@…",1,"1. 2Brilliant business model
More than masks, steam inhalation 2-3 times a day is the surest way of defeating #Corona .
@…"
7950,6257,Feds’ $20 million mask contract to a shady man under sanction by the FTC. https://t.co/KP2kC3IrWH,0,Feds’ $20 million mask contract to a shady man under sanction by the FTC. https://t.co/KP2kC3IrWH
3896,974,COVID risk among hospital staff was highest among cleaners (34.5%) and lowest among ICU and general surgery staff (13%) new analysis finds. https://t.co/JPGkHQDerc,0,COVID risk among hospital staff was highest among cleaners (34.5%) and lowest among ICU and general surgery staff (13%) new analysis finds. https://t.co/JPGkHQDerc
2803,4424,You can help slow the spread of #COVID19. Wear a cloth face covering wash your hands and stay 6 feet away from others. Each habit adds a layer of protection. https://t.co/jkWwZTxyhs https://t.co/z59W7AHY6C,0,You can help slow the spread of #COVID19. Wear a cloth face covering wash your hands and stay 6 feet away from others. Each habit adds a layer of protection. https://t.co/jkWwZTxyhs https://t.co/z59W7AHY6C
2566,978,Tanzanian club spokesman Haji S. Manara was infected with COVID-19 during his tour of The Netherlands.,1,Tanzanian club spokesman Haji S. Manara was infected with COVID-19 during his tour of The Netherlands.
4025,2038,Gallup Poll: 75% Of U.S. Teachers Concerned About COVID-19 In Schools This Fall https://t.co/lCu5n7B6QW,1,Gallup Poll: 75% Of U.S. Teachers Concerned About COVID-19 In Schools This Fall https://t.co/lCu5n7B6QW
32,738,Fenugreek seed tape can cure COVID-19,1,Fenugreek seed tape can cure COVID-19
6997,5,Populous states can generate large case counts but if you look at the new cases per million today 9 smaller states are showing more cases per million than California or Texas: AL AR ID KS KY LA MS NV and SC. https://t.co/1pYW6cWRaS,0,Populous states can generate large case counts but if you look at the new cases per million today 9 smaller states are showing more cases per million than California or Texas: AL AR ID KS KY LA MS NV and SC. https://t.co/1pYW6cWRaS
4063,5038,RT @PIB_India: Highlights of the week ✅Over 4.5 crore samples tested so far ✅Over 1.1 million tests done in the last 24 hours ✅Over 29 lak…,0,RT @PIB_India: Highlights of the week ✅Over 4.5 crore samples tested so far ✅Over 1.1 million tests done in the last 24 hours ✅Over 29 lak…
7172,826,At the same time we are responding to #COVID19 by expanding testing and treatment buying urgently needed medicines and protecting health care workers. -@DrTedros https://t.co/eY8xs5EppG,0,At the same time we are responding to #COVID19 by expanding testing and treatment buying urgently needed medicines and protecting health care workers. -@DrTedros https://t.co/eY8xs5EppG
1697,2150,Our combined total of confirmed and probable cases remains at 1504. The number of recovered cases is unchanged at 1481. One case remains active. There are no additional deaths to report. There is no one in New Zealand receiving hospital-level care for COVID-19.,0,Our combined total of confirmed and probable cases remains at 1504. The number of recovered cases is unchanged at 1481. One case remains active. There are no additional deaths to report. There is no one in New Zealand receiving hospital-level care for COVID-19.
2792,2237,RT @PMOIndia: PM-CARES Fund Trust has decided to allocate funds for fight against COVID-19 by way of establishment of 500-bed COVID-19 Make…,0,RT @PMOIndia: PM-CARES Fund Trust has decided to allocate funds for fight against COVID-19 by way of establishment of 500-bed COVID-19 Make…
2222,1807,No OSHA the federal workplace health and safety agency does not say that masks don’t work against COVID-19. https://t.co/nEmEpH52DN,1,No OSHA the federal workplace health and safety agency does not say that masks don’t work against COVID-19. https://t.co/nEmEpH52DN
3764,1426,📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 02 September 2020 08:00 AM) ➡️Confirmed cases: 3769523 ➡️Recovered: 2901908 (77.0%)👍 ➡️Active cases: 801282 (21.3%) ➡️Deaths: 66333 (1.8%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/beXI37reh7,0,📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 02 September 2020 08:00 AM) ➡️Confirmed cases: 3769523 ➡️Recovered: 2901908 (77.0%)👍 ➡️Active cases: 801282 (21.3%) ➡️Deaths: 66333 (1.8%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/beXI37reh7
3866,954,RT @DepSecHargan: Your risk of #COVID19 increases the closer you get to others and the longer you interact with them. Learn from @CDCgov ab…,0,RT @DepSecHargan: Your risk of #COVID19 increases the closer you get to others and the longer you interact with them. Learn from @CDCgov ab…
7932,5532,Well that's a first we had a bad number in the lead tweet today apologies. Be right back with a corrected death figure—should be 242 not 158.,0,Well that's a first we had a bad number in the lead tweet today apologies. Be right back with a corrected death figure—should be 242 not 158.
7157,1090,Coronavirus: People co-infected with flu and COVID-19 have 'far greater risk of death' https://t.co/WH5GKjF3Kh,0,Coronavirus: People co-infected with flu and COVID-19 have 'far greater risk of death' https://t.co/WH5GKjF3Kh
4881,4596,779 new cases of #COVID19Nigeria; Lagos-285 Rivers-68 FCT-60 Edo-60 Enugu-56 Delta-47 Ebonyi-42 Oyo-41 Kaduna-19 Ogun-18 Ondo-16 Imo-12 Sokoto-11 Borno-9 Nasarawa-8 Abia-5 Gombe-5 Kebbi-5 Kano-4 Yobe-3 Ekiti-3 Osun-2 24077 confirmed 8625 discharged 558 deaths https://t.co/JsOtNeFSDx,0,779 new cases of #COVID19Nigeria; Lagos-285 Rivers-68 FCT-60 Edo-60 Enugu-56 Delta-47 Ebonyi-42 Oyo-41 Kaduna-19 Ogun-18 Ondo-16 Imo-12 Sokoto-11 Borno-9 Nasarawa-8 Abia-5 Gombe-5 Kebbi-5 Kano-4 Yobe-3 Ekiti-3 Osun-2 24077 confirmed 8625 discharged 558 deaths https://t.co/JsOtNeFSDx
5180,1546,All new cases were detected as a result of day 3 or day 12 testing and are now in quarantine.,0,All new cases were detected as a result of day 3 or day 12 testing and are now in quarantine.
3758,5961,There is no one in New Zealand receiving hospital-level care for COVID-19. ​Yesterday our laboratories processed 1608 tests. There were 383 swabs taken in managed isolation and quarantine facilities yesterday.,0,There is no one in New Zealand receiving hospital-level care for COVID-19. ​Yesterday our laboratories processed 1608 tests. There were 383 swabs taken in managed isolation and quarantine facilities yesterday.
5940,5851,Aggressive measures towards early identification prompt and effective treatment &amp; enhanced clinical skills of ICU doctors have actively led to progressive enhancement of India's Total Recoveries.,0,Aggressive measures towards early identification prompt and effective treatment &amp; enhanced clinical skills of ICU doctors have actively led to progressive enhancement of India's Total Recoveries.
3227,1326,The man wore a mask on all the flights he was on. We’re in the process of contacting all passengers on that Air New Zealand flight. We have also alerted our overseas counterparts. People coming in from that flight in Australia will be in managed facilities in Auckland as well.,0,The man wore a mask on all the flights he was on. We’re in the process of contacting all passengers on that Air New Zealand flight. We have also alerted our overseas counterparts. People coming in from that flight in Australia will be in managed facilities in Auckland as well.
5698,3690,Everyone who was at the Grand Millennium while these people were there has or will be tested as part of the testing at around days 3 and 12. This result was picked up in the woman's day three test and is an example of the new testing regime working as it should.⁣ ⁣ ⁣,0,Everyone who was at the Grand Millennium while these people were there has or will be tested as part of the testing at around days 3 and 12. This result was picked up in the woman's day three test and is an example of the new testing regime working as it should.⁣ ⁣ ⁣
6253,2430,The Mail on Sunday newspaper played a key role in disseminating the theory that the virus was developed by a Chinese lab in January 2020.,1,The Mail on Sunday newspaper played a key role in disseminating the theory that the virus was developed by a Chinese lab in January 2020.
3904,6049,To express gratitude towards India for sending the Hydroxychloroquine to the US a group of American youth sings the Indian national anthem.,1,To express gratitude towards India for sending the Hydroxychloroquine to the US a group of American youth sings the Indian national anthem.
2277,1258,"Italian MP Sara Cunial says Bill Gates kills people with vaccines and ""terminator"" seeds and that he is behind the COVID-19 pandemic.",1,"Italian MP Sara Cunial says Bill Gates kills people with vaccines and ""terminator"" seeds and that he is behind the COVID-19 pandemic."
4982,1379,Our daily update is published. We’ve now tracked ~3.5 million tests up 140k from yesterday a little below the April average. Note that we can only track tests that a state reports. And not all states report all tests. For details see: https://t.co/PZrmH4bl5Y,0,Our daily update is published. We’ve now tracked ~3.5 million tests up 140k from yesterday a little below the April average. Note that we can only track tests that a state reports. And not all states report all tests. For details see: https://t.co/PZrmH4bl5Y
1401,1843,Coronavirus: Horror fans coping better with pandemic according to research https://t.co/wNkbXRC4tL,0,Coronavirus: Horror fans coping better with pandemic according to research https://t.co/wNkbXRC4tL
739,4327,"Consuming a cup of brown sugar per day can cure COVID-19, the disease caused by the novel coronavirus.",1,"Consuming a cup of brown sugar per day can cure COVID-19, the disease caused by the novel coronavirus."
4266,2226,RT @drharshvardhan: #COVID19 UPDATE ⏺️Recovery Rate continues the uptrend nearly 72% today ⏺️53322 patients recovered and discharged in…,0,RT @drharshvardhan: #COVID19 UPDATE ⏺️Recovery Rate continues the uptrend nearly 72% today ⏺️53322 patients recovered and discharged in…
5447,431,“It really is tough trying to enforce restrictions.” Mayor of Liverpool Joe Anderson explains the difficulties of enforcing COVID-19 rules in the city and says Merseyside Police are “working really hard”. #KayBurley: https://t.co/Opc8Z4tNib https://t.co/cG8WW2z4l0,0,“It really is tough trying to enforce restrictions.” Mayor of Liverpool Joe Anderson explains the difficulties of enforcing COVID-19 rules in the city and says Merseyside Police are “working really hard”. #KayBurley: https://t.co/Opc8Z4tNib https://t.co/cG8WW2z4l0
8070,506,Our total number of confirmed cases of COVID-19 is now 1421 which is the number we report to the WHO. ​⁣⁣ Yesterday our laboratories nationally processed 7178 tests for COVID-19 bringing the total number of tests completed to date to 814638. ​⁣⁣,0,Our total number of confirmed cases of COVID-19 is now 1421 which is the number we report to the WHO. ​⁣⁣ Yesterday our laboratories nationally processed 7178 tests for COVID-19 bringing the total number of tests completed to date to 814638. ​⁣⁣
6683,2329,“The bad news is the #COVID19 cases are still rising the good news is that a reduction depends on collective efforts &amp; adherence to recommended measures. We need more voices other than NCDC to send the right message to #Nigerians” ~ @Chikwe_I DG NCDC on @OfficialAITlive https://t.co/qp7mgRv6AO,0,“The bad news is the #COVID19 cases are still rising the good news is that a reduction depends on collective efforts &amp; adherence to recommended measures. We need more voices other than NCDC to send the right message to #Nigerians” ~ @Chikwe_I DG NCDC on @OfficialAITlive https://t.co/qp7mgRv6AO
7103,1952,ICMR COVID-19 testing crossed 3 Lakh. For more details visit: https://t.co/kH4qIFn4kt #ICMRFIGHTSCOVID19 #IndiaFightsCorona https://t.co/MW8JzEeKdJ,0,ICMR COVID-19 testing crossed 3 Lakh. For more details visit: https://t.co/kH4qIFn4kt #ICMRFIGHTSCOVID19 #IndiaFightsCorona https://t.co/MW8JzEeKdJ
4750,707,@robreiner Politicized doctors are still not treating Covid + patients within 5 days. Still sending people home to quarantine for 14 days without treatment. Still not using Hydroxy chloroquine and instead using less effective drugs. This is murder!,1,@robreiner Politicized doctors are still not treating Covid + patients within 5 days. Still sending people home to quarantine for 14 days without treatment. Still not using Hydroxy chloroquine and instead using less effective drugs. This is murder!
5007,282,"Local badass only washes hands for 15 seconds #handwashing #CoronaLockdown 
https://t.co/pbWtYGBYYa https://t.co/2LJhHYcnpB",1,"Local badass only washes hands for 15 seconds #handwashing #CoronaLockdown 
https://t.co/pbWtYGBYYa https://t.co/2LJhHYcnpB"
674,3904,RT @mygovindia: India scales a new peak with 5 Crore total COVID-19 tests. Glance through the graphical representation to know more! #India…,0,RT @mygovindia: India scales a new peak with 5 Crore total COVID-19 tests. Glance through the graphical representation to know more! #India…
5185,1939,BREAKING: #Coronavirus cases in Bolton are continuing to increase with the equivalent of 192 new cases per 100000 people recorded in the week to 10 September. Latest on this breaking story: https://t.co/NkneWmuTWd https://t.co/QLobWhvgaL,0,BREAKING: #Coronavirus cases in Bolton are continuing to increase with the equivalent of 192 new cases per 100000 people recorded in the week to 10 September. Latest on this breaking story: https://t.co/NkneWmuTWd https://t.co/QLobWhvgaL
4660,3321,As of today districts with highest no. of active #COVID19 cases in #Gujarat are: ▪️ #Surat: 3545 ▪️ #Ahmedabad: 3329 ▪️ #Vadodara: 861 ▪️ #Rajkot: 753 ▪️ #Mehsana: 444 #COVID #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/C5IYCxbEzk,0,As of today districts with highest no. of active #COVID19 cases in #Gujarat are: ▪️ #Surat: 3545 ▪️ #Ahmedabad: 3329 ▪️ #Vadodara: 861 ▪️ #Rajkot: 753 ▪️ #Mehsana: 444 #COVID #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/C5IYCxbEzk
3841,4766,Our daily update is published. We’ve now tracked a total of 1.76 million tests up 138k from yesterday. Note that we can only track tests that a state reports. And not all states report all tests. For details see: https://t.co/PZrmH3TKeq,0,Our daily update is published. We’ve now tracked a total of 1.76 million tests up 138k from yesterday. Note that we can only track tests that a state reports. And not all states report all tests. For details see: https://t.co/PZrmH3TKeq
1815,3928,@80WebbSt Kia ora it is recommended that gatherings stick to a 2 hour time limit.,0,@80WebbSt Kia ora it is recommended that gatherings stick to a 2 hour time limit.
7712,1938,"Professor Chris Whitty reminds the public the coronavirus does not respect age, gender, geographical boundaries or Harry Styles’ hopes of becoming a serious artiste https://t.co/oLqOGhiBeQ",1,"Professor Chris Whitty reminds the public the coronavirus does not respect age, gender, geographical boundaries or Harry Styles’ hopes of becoming a serious artiste https://t.co/oLqOGhiBeQ"
8421,1568,The opening ceremony of the London 2012 Olympics announced that the new coronavirus was coming.,1,The opening ceremony of the London 2012 Olympics announced that the new coronavirus was coming.
7594,4354,RT @CDCGlobal: Even if countries are under restrictions due to #COVID19 people with #HIV must continue to receive their medication. Learn…,0,RT @CDCGlobal: Even if countries are under restrictions due to #COVID19 people with #HIV must continue to receive their medication. Learn…
5609,1797,RT @imperialcollege: From next week our #COVID19 vaccine trial will be expanding to six additional centres. The 200 additional participant…,0,RT @imperialcollege: From next week our #COVID19 vaccine trial will be expanding to six additional centres. The 200 additional participant…
2100,5069,Official figures show 18371 new people tested positive for COVID-19 in England between 3 September and 9 September a substantial increase of 167% compared with the end of August https://t.co/KfSDPulqx0,0,Official figures show 18371 new people tested positive for COVID-19 in England between 3 September and 9 September a substantial increase of 167% compared with the end of August https://t.co/KfSDPulqx0
7481,1857,The World Health Organisation has warned there is a 'real risk' of a second lockdown. Follow live 👇 https://t.co/NyZLPJyfxM,0,The World Health Organisation has warned there is a 'real risk' of a second lockdown. Follow live 👇 https://t.co/NyZLPJyfxM
2101,438,Effects of the new coronavirus on an infected person's lips.,1,Effects of the new coronavirus on an infected person's lips.
4213,6200,The Spanish Government asks Congress to renew the state of alarm every 15 days because it is required by law.,1,The Spanish Government asks Congress to renew the state of alarm every 15 days because it is required by law.
5092,4951,"The UK faces a ""tipping point"" where ""more restrictive measures"" could be brought in to slow the spread of #coronavirus the health secretary has told Sky News https://t.co/gGipBvLrcV",0,"The UK faces a ""tipping point"" where ""more restrictive measures"" could be brought in to slow the spread of #coronavirus the health secretary has told Sky News https://t.co/gGipBvLrcV"
1548,3630,"A photo of an empty hospital room. On the caption it says that this used to be an ""isolation room"" for COVID-19 patients at the HCPM Hospital in Rio. It says also there was now only one COVID-19 case in this hospital.",1,"A photo of an empty hospital room. On the caption it says that this used to be an ""isolation room"" for COVID-19 patients at the HCPM Hospital in Rio. It says also there was now only one COVID-19 case in this hospital."
4686,1869,Prime Minister Boris Johnson says there is not enough capacity to meet testing demands currently in the UK. He promised daily testing capacity would reach 500000 by the end of October. @ashishskynews has the latest statistics on #COVID19 testing 👇 https://t.co/PAWq0DvuMY https://t.co/rH3K6hGxdI,0,Prime Minister Boris Johnson says there is not enough capacity to meet testing demands currently in the UK. He promised daily testing capacity would reach 500000 by the end of October. @ashishskynews has the latest statistics on #COVID19 testing 👇 https://t.co/PAWq0DvuMY https://t.co/rH3K6hGxdI
3323,597,We have completed enrollment of our Phase 2 study of mRNA-1273 our vaccine candidate against COVID-19. Read this morning's press release here: https://t.co/RZWlyCgUUd https://t.co/FBMsaH20Pg,0,We have completed enrollment of our Phase 2 study of mRNA-1273 our vaccine candidate against COVID-19. Read this morning's press release here: https://t.co/RZWlyCgUUd https://t.co/FBMsaH20Pg
5304,192,The latest CDC #COVIDView report shows that minority populations like American Indian Black and Hispanic continue to be hospitalized for #COVID19 at nearly 5 times the rate of their non-Hispanic White counterparts. Learn more: https://t.co/zP4VYlo0Pb. https://t.co/hpMlWPxD25,0,The latest CDC #COVIDView report shows that minority populations like American Indian Black and Hispanic continue to be hospitalized for #COVID19 at nearly 5 times the rate of their non-Hispanic White counterparts. Learn more: https://t.co/zP4VYlo0Pb. https://t.co/hpMlWPxD25
355,2954,Doctors of a hospital in New Zealand are cheering in this video after they cure the last COVID-19 patient of their country and shut the COVID-19 ward.,1,Doctors of a hospital in New Zealand are cheering in this video after they cure the last COVID-19 patient of their country and shut the COVID-19 ward.
1461,15,"Says the Coronavirus Aid, Relief, and Economic Security Act gives members of Congress a pay increase.",1,"Says the Coronavirus Aid, Relief, and Economic Security Act gives members of Congress a pay increase."
7874,3066,"On education, Maharashtra was on the 17th rank in the country five years ago. Today, the state stands at 3rd after Fadnavis Ji's regime,” Nadda said, at a BJP rally in Navi Mumbai on February 16, 2020.",1,"On education, Maharashtra was on the 17th rank in the country five years ago. Today, the state stands at 3rd after Fadnavis Ji's regime,” Nadda said, at a BJP rally in Navi Mumbai on February 16, 2020."
3220,1846,India reported over 60000 new cases taking the country’s confirmed case tally to 23.2 lakh. Union Minister of State for AYUSH Shripad Y Naik tested positive for the novel coronavirus. #Corona #CoronavirusPandemic #CoronaVirusUpdates https://t.co/B7bNezGh2s,1,India reported over 60000 new cases taking the country’s confirmed case tally to 23.2 lakh. Union Minister of State for AYUSH Shripad Y Naik tested positive for the novel coronavirus. #Corona #CoronavirusPandemic #CoronaVirusUpdates https://t.co/B7bNezGh2s
8065,1959,A study from the CDC and the WHO proves face masks do not prevent the spread of a virus.,1,A study from the CDC and the WHO proves face masks do not prevent the spread of a virus.
6252,1307,Coronavirus Can Now Mutate Into Donald Trump Lookalike https://t.co/MIxGOz0hUP #donaldtrump #virus,1,Coronavirus Can Now Mutate Into Donald Trump Lookalike https://t.co/MIxGOz0hUP #donaldtrump #virus
1751,4133,#CoronaCheck: we've debunked a viral Facebook post which used a govt site to claim that #COVID19 tests can't distinguish between COVID-19 and a cold measles or ebola. Don't believe the misinformation on the internet. Read this instead: https://t.co/xe13LjLv44 #coronavirusfacts https://t.co/bRklj9Gdh5,1,#CoronaCheck: we've debunked a viral Facebook post which used a govt site to claim that #COVID19 tests can't distinguish between COVID-19 and a cold measles or ebola. Don't believe the misinformation on the internet. Read this instead: https://t.co/xe13LjLv44 #coronavirusfacts https://t.co/bRklj9Gdh5
5843,1463,#IndiaFightsCorona: Principal Secretary to Prime Minister directed all concerned for an evidence based preparedness of all aspects of #COVID19 with active participation of Districts and States for effectiveness. #StaySafe Details https://t.co/xlhJdeA4G7,0,#IndiaFightsCorona: Principal Secretary to Prime Minister directed all concerned for an evidence based preparedness of all aspects of #COVID19 with active participation of Districts and States for effectiveness. #StaySafe Details https://t.co/xlhJdeA4G7
5549,6047,Florida’s data is for “hospitalizations with primary diagnosis of COVID.” We're unsure how this definition compares to other states' reporting. Many of the local FL journalists who pushed so hard for this data release are trying to get clarity about which patients that includes.,0,Florida’s data is for “hospitalizations with primary diagnosis of COVID.” We're unsure how this definition compares to other states' reporting. Many of the local FL journalists who pushed so hard for this data release are trying to get clarity about which patients that includes.
1772,2471,"Originator of Johns Hopkins COVID-19 Dashboard Not Sure Where Data Comes From, But Says It Looks Goo� https://t.co/n8u2MwwXJu #coronavirus",1,"Originator of Johns Hopkins COVID-19 Dashboard Not Sure Where Data Comes From, But Says It Looks Goo� https://t.co/n8u2MwwXJu #coronavirus"
1196,5766,COVID-19 Update There are no new cases of COVID-19 to report in New Zealand today.​⁣ It has been 100 days since the last case of COVID-19 was acquired locally from an unknown source. We have 23 active cases of COVID-19 in managed isolation facilities.​⁣,0,COVID-19 Update There are no new cases of COVID-19 to report in New Zealand today.​⁣ It has been 100 days since the last case of COVID-19 was acquired locally from an unknown source. We have 23 active cases of COVID-19 in managed isolation facilities.​⁣
1878,1705,Man Who Broke Lockdown Constantly &amp; Never Wears Mask Annoyingly Hasn’t Gotten Covid-19 Yet https://t.co/jnP1Vt18GQ,1,Man Who Broke Lockdown Constantly &amp; Never Wears Mask Annoyingly Hasn’t Gotten Covid-19 Yet https://t.co/jnP1Vt18GQ
2668,580,#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on September 14 2020) ▶️78.00% Cured/Discharged/Migrated (3780107) ▶️20.36% Active cases (986598) ▶️1.64% Deaths (79722) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths https://t.co/Yu5IB4V66L,0,#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on September 14 2020) ▶️78.00% Cured/Discharged/Migrated (3780107) ▶️20.36% Active cases (986598) ▶️1.64% Deaths (79722) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths https://t.co/Yu5IB4V66L
3171,2645,Franklin Roosevelt on the Coronavirus https://t.co/etJhyk2QYf,1,Franklin Roosevelt on the Coronavirus https://t.co/etJhyk2QYf
2016,1103,???Not one politician has died from the virus.??�,1,???Not one politician has died from the virus.??�
2005,5773,Coronavirus: Ministers eye extension of insolvency measures https://t.co/5eS3YNPp7N,0,Coronavirus: Ministers eye extension of insolvency measures https://t.co/5eS3YNPp7N
3893,2433,"Labour MP for North Durham Kevan Jones says ""testing in the North East is a complete shambles"" as Sky News understands tighter lockdown restrictions are set to be imposed in the North East. Read more: https://t.co/QcGjNg3S39 https://t.co/omDYEBz25A",0,"Labour MP for North Durham Kevan Jones says ""testing in the North East is a complete shambles"" as Sky News understands tighter lockdown restrictions are set to be imposed in the North East. Read more: https://t.co/QcGjNg3S39 https://t.co/omDYEBz25A"
3237,659,The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,1,The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.
4424,3059,RT @MoHFW_INDIA: #IndiaFightsCorona Yet another peak scaled! India registers HIGHEST single day Recoveries of more than 81000 in the las…,0,RT @MoHFW_INDIA: #IndiaFightsCorona Yet another peak scaled! India registers HIGHEST single day Recoveries of more than 81000 in the las…
2078,845,@PMOIndia @drharshvardhan YOU said India can help the world via mass vaccine production but who seriously gives a dam when India gave away Hydroxy chloroquine when it was nothing but hoax for Covid Cure. Help God!,1,@PMOIndia @drharshvardhan YOU said India can help the world via mass vaccine production but who seriously gives a dam when India gave away Hydroxy chloroquine when it was nothing but hoax for Covid Cure. Help God!
396,128,NEW PUBLICATION ➡️#COVID19 pandemic could cause #HIV treatment interruptions and allow an increase in new infections ➡️Programs should plan now to avoid these risks and save lives 🔰Full report https://t.co/0X4XeY1iIz Authors: @brittajewell JenniferSmith TimothyHallett https://t.co/mmRowJy5JR,0,NEW PUBLICATION ➡️#COVID19 pandemic could cause #HIV treatment interruptions and allow an increase in new infections ➡️Programs should plan now to avoid these risks and save lives 🔰Full report https://t.co/0X4XeY1iIz Authors: @brittajewell JenniferSmith TimothyHallett https://t.co/mmRowJy5JR
2788,428,NHS services are being put at risk because a lack of coronavirus testing is forcing many staff to self-isolate when they could be at work https://t.co/hYYxKyMjH0,0,NHS services are being put at risk because a lack of coronavirus testing is forcing many staff to self-isolate when they could be at work https://t.co/hYYxKyMjH0
